datetime,ref,type,status,size,price,executed_size,executed_price
2024-09-23,221,SELL,Completed,0,2736.8139,-1,2735.3895
2024-09-24,222,SELL,Submitted,0,2748.9177,0,0.0
2024-09-24,222,SELL,Accepted,0,2748.9177,0,0.0
2024-09-24,222,SELL,Completed,0,2748.9177,-1,2770.7543
2024-09-27,223,BUY,Submitted,0,3000.9526,0,0.0
2024-09-27,223,BUY,Accepted,0,3000.9526,0,0.0
2024-09-27,223,BUY,Completed,0,3000.9526,1,3049.1026
2024-09-30,224,BUY,Submitted,0,3087.5286,0,
2024-09-30,224,BUY,Accepted,0,3087.5286,0,
2024-09-30,224,BUY,Margin,0,3087.5286,0,
2024-10-09,225,BUY,Submitted,0,3489.7751,0,
2024-10-09,225,BUY,Margin,0,3489.7751,0,
2024-10-10,226,BUY,Submitted,0,3258.8578,0,
2024-10-10,226,BUY,Margin,0,3258.8578,0,
2024-10-11,227,BUY,Submitted,0,3301.9259,0,
2024-10-11,227,BUY,Margin,0,3301.9259,0,
2024-10-14,228,BUY,Submitted,0,3217.7377,0,
2024-10-14,228,BUY,Margin,0,3217.7377,0,
2024-10-15,229,SELL,Submitted,0,3284.3225,0,0.0
2024-10-15,229,SELL,Accepted,0,3284.3225,0,0.0
2024-10-15,229,SELL,Completed,0,3284.3225,-1,3265.7461
2024-10-16,230,BUY,Submitted,0,3201.2919,0,0.0
2024-10-16,230,BUY,Accepted,0,3201.2919,0,0.0
2024-10-16,230,BUY,Completed,0,3201.2919,1,3169.1685
2024-10-17,231,BUY,Submitted,0,3202.948,0,0.0
2024-10-17,231,BUY,Accepted,0,3202.948,0,0.0
2024-10-17,231,BUY,Completed,0,3202.948,1,3220.7334
2024-10-21,232,SELL,Submitted,0,3261.5633,0,0.0
2024-10-21,232,SELL,Accepted,0,3261.5633,0,0.0
2024-10-21,232,SELL,Completed,0,3261.5633,-1,3276.0598
2024-10-22,233,SELL,Submitted,0,3268.11,0,0.0
2024-10-22,233,SELL,Accepted,0,3268.11,0,0.0
2024-10-22,233,SELL,Completed,0,3268.11,-1,3263.8224
2024-10-30,234,BUY,Submitted,0,3286.407,0,0.0
2024-10-30,234,BUY,Accepted,0,3286.407,0,0.0
2024-10-30,234,BUY,Completed,0,3286.407,1,3273.6421
2024-10-31,235,BUY,Submitted,0,3266.2378,0,0.0
2024-10-31,235,BUY,Accepted,0,3266.2378,0,0.0
2024-10-31,235,BUY,Completed,0,3266.2378,1,3267.975
2024-11-20,236,SELL,Submitted,0,3346.0098,0,0.0
2024-11-20,236,SELL,Accepted,0,3346.0098,0,0.0
2024-11-20,236,SELL,Completed,0,3346.0098,-1,3337.6778
2024-11-21,237,SELL,Submitted,0,3367.9893,0,0.0
2024-11-21,237,SELL,Accepted,0,3367.9893,0,0.0
2024-11-21,237,SELL,Completed,0,3367.9893,-1,3362.9444
2024-12-03,238,BUY,Submitted,0,3363.9823,0,0.0
2024-12-03,238,BUY,Accepted,0,3363.9823,0,0.0
2024-12-03,238,BUY,Completed,0,3363.9823,1,3366.2853
2024-12-04,239,BUY,Submitted,0,3378.8063,0,
2024-12-04,239,BUY,Margin,0,3378.8063,0,
2024-12-05,240,BUY,Submitted,0,3364.6498,0,
2024-12-05,240,BUY,Margin,0,3364.6498,0,
2024-12-10,241,BUY,Submitted,0,3402.5343,0,
2024-12-10,241,BUY,Margin,0,3402.5343,0,
2024-12-11,242,BUY,Submitted,0,3422.6607,0,
2024-12-11,242,BUY,Margin,0,3422.6607,0,
2024-12-12,243,BUY,Submitted,0,3432.4902,0,
2024-12-12,243,BUY,Margin,0,3432.4902,0,
2024-12-13,244,BUY,Submitted,0,3461.4998,0,
2024-12-13,244,BUY,Margin,0,3461.4998,0,
2024-12-16,245,BUY,Submitted,0,3391.8782,0,
2024-12-16,245,BUY,Margin,0,3391.8782,0,
2024-12-23,246,BUY,Submitted,0,3368.0693,0,
2024-12-23,246,BUY,Margin,0,3368.0693,0,
2024-12-25,247,BUY,Submitted,0,3393.5281,0,
2024-12-25,247,BUY,Margin,0,3393.5281,0,
2024-12-27,248,SELL,Submitted,0,3398.0765,0,0.0
2024-12-27,248,SELL,Accepted,0,3398.0765,0,0.0
2024-12-27,248,SELL,Completed,0,3398.0765,-1,3397.2939
2025-01-02,249,BUY,Submitted,0,3351.763,0,0.0
2025-01-02,249,BUY,Accepted,0,3351.763,0,0.0
2025-01-02,249,BUY,Completed,0,3351.763,1,3347.9392
2025-01-03,250,BUY,Submitted,0,3262.5607,0,0.0
2025-01-03,250,BUY,Accepted,0,3262.5607,0,0.0
2025-01-03,250,BUY,Completed,0,3262.5607,1,3267.0766
2025-01-20,251,SELL,Submitted,0,3241.8212,0,0.0
2025-01-20,251,SELL,Accepted,0,3241.8212,0,0.0
2025-01-20,251,SELL,Completed,0,3241.8212,-1,3256.1492
2025-01-21,252,SELL,Submitted,0,3244.3776,0,0.0
2025-01-21,252,SELL,Accepted,0,3244.3776,0,0.0
2025-01-21,252,SELL,Completed,0,3244.3776,-1,3256.8325
2025-01-23,253,BUY,Submitted,0,3213.6237,0,0.0
2025-01-23,253,BUY,Accepted,0,3213.6237,0,0.0
2025-01-23,253,BUY,Completed,0,3213.6237,1,3237.5988
2025-01-24,254,BUY,Submitted,0,3230.1637,0,0.0
2025-01-24,254,BUY,Accepted,0,3230.1637,0,0.0
2025-01-24,254,BUY,Completed,0,3230.1637,1,3222.8774
2025-02-05,255,SELL,Submitted,0,3250.6007,0,0.0
2025-02-05,255,SELL,Accepted,0,3250.6007,0,0.0
2025-02-05,255,SELL,Completed,0,3250.6007,-1,3270.1604
2025-02-06,256,SELL,Submitted,0,3229.4876,0,0.0
2025-02-06,256,SELL,Accepted,0,3229.4876,0,0.0
2025-02-06,256,SELL,Completed,0,3229.4876,-1,3226.575
2025-03-17,257,BUY,Submitted,0,3419.5616,0,0.0
2025-03-17,257,BUY,Accepted,0,3419.5616,0,0.0
2025-03-17,257,BUY,Completed,0,3419.5616,1,3430.8093
2025-03-18,258,SELL,Submitted,0,3426.1285,0,0.0
2025-03-18,258,SELL,Accepted,0,3426.1285,0,0.0
2025-03-18,258,SELL,Completed,0,3426.1285,-1,3434.5653
2025-04-08,259,BUY,Submitted,0,3096.5762,0,0.0
2025-04-08,259,BUY,Accepted,0,3096.5762,0,0.0
2025-04-08,259,BUY,Completed,0,3096.5762,1,3094.2619
2025-04-09,260,SELL,Submitted,0,3145.5491,0,0.0
2025-04-09,260,SELL,Accepted,0,3145.5491,0,0.0
2025-04-09,260,SELL,Completed,0,3145.5491,-1,3110.0101
2025-04-18,261,BUY,Submitted,0,3280.3412,0,0.0
2025-04-18,261,BUY,Accepted,0,3280.3412,0,0.0
2025-04-18,261,BUY,Completed,0,3280.3412,1,3270.3534
2025-04-21,262,BUY,Submitted,0,3276.7304,0,0.0
2025-04-21,262,BUY,Accepted,0,3276.7304,0,0.0
2025-04-21,262,BUY,Completed,0,3276.7304,1,3273.1383
2025-04-22,263,SELL,Submitted,0,3291.4341,0,0.0
2025-04-22,263,SELL,Accepted,0,3291.4341,0,0.0
2025-04-22,263,SELL,Completed,0,3291.4341,-1,3289.1664
2025-04-23,264,SELL,Submitted,0,3299.7571,0,0.0
2025-04-23,264,SELL,Accepted,0,3299.7571,0,0.0
2025-04-23,264,SELL,Completed,0,3299.7571,-1,3308.1514
